product_key,product_id,product_name,category,sub_category
1577,OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,Office Supplies,Appliances
1578,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",Office Supplies,Art
1579,TEC-AC-10000990,Imation Bio 2GB USB Flash Drive Imation Corp,Technology,Accessories
1580,TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines
1581,OFF-PA-10000300,Xerox 1936,Office Supplies,Paper
1582,TEC-AC-10004127,SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories
1583,OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",Office Supplies,Art
1584,OFF-PA-10003892,Xerox 1943,Office Supplies,Paper
1585,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage
1586,OFF-AR-10001177,Newell 349,Office Supplies,Art
1587,TEC-AC-10000397,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",Technology,Accessories
1588,TEC-AC-10002335,Logitech Media Keyboard K200,Technology,Accessories
1589,TEC-PH-10002350,Apple EarPods with Remote and Mic,Technology,Phones
1590,TEC-PH-10002789,LG Exalt,Technology,Phones
1591,OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Office Supplies,Appliances
1592,OFF-ST-10001272,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",Office Supplies,Storage
1593,FUR-FU-10000576,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,Furniture,Furnishings
1594,OFF-EN-10002831,"Tyvek Top-Opening Peel & Seel Envelopes, Gray",Office Supplies,Envelopes
1595,TEC-PH-10001198,Avaya 4621SW VoIP phone,Technology,Phones
1596,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,Technology,Phones
1597,OFF-AR-10000823,Newell 307,Office Supplies,Art
1598,OFF-PA-10001826,Xerox 207,Office Supplies,Paper
1599,OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders
1600,OFF-PA-10003656,Xerox 1935,Office Supplies,Paper
1601,TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines
1602,TEC-PH-10000193,Jensen SMPS-640 - speaker phone,Technology,Phones
1603,OFF-PA-10000048,Xerox 20,Office Supplies,Paper
1604,OFF-PA-10003953,Xerox 218,Office Supplies,Paper
1605,OFF-AR-10003087,Staples in misc. colors,Office Supplies,Art
1606,OFF-PA-10000520,Xerox 201,Office Supplies,Paper
1607,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,Paper
1608,FUR-BO-10003450,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases
1609,OFF-AR-10001545,Newell 326,Office Supplies,Art
1610,OFF-PA-10003256,Avery Personal Creations Heavyweight Cards,Office Supplies,Paper
1611,TEC-AC-10004761,Maxell 4.7GB DVD+RW 3/Pack,Technology,Accessories
1612,OFF-PA-10002036,Xerox 1930,Office Supplies,Paper
1613,OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,Office Supplies,Appliances
1614,FUR-FU-10002963,"Master Caster Door Stop, Gray",Furniture,Furnishings
1615,FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",Furniture,Tables
1616,OFF-BI-10001153,Ibico Recycled Grain-Textured Covers,Office Supplies,Binders
1617,TEC-AC-10003063,Micro Innovations USB RF Wireless Keyboard with Mouse,Technology,Accessories
1618,OFF-AP-10002472,3M Office Air Cleaner,Office Supplies,Appliances
1619,TEC-MA-10000418,Cubify CubeX 3D Printer Double Head Print,Technology,Machines
1620,TEC-PH-10001433,Cisco Small Business SPA 502G VoIP phone,Technology,Phones
1621,FUR-CH-10003846,Hon Valutask Swivel Chairs,Furniture,Chairs
1622,OFF-EN-10003798,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",Office Supplies,Envelopes
1623,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones
1624,OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,Office Supplies,Art
1625,FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases
1626,FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs
1627,FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases
1628,FUR-FU-10002030,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings
1629,OFF-EN-10002986,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes",Office Supplies,Envelopes
1630,OFF-LA-10002381,Avery 497,Office Supplies,Labels
1631,OFF-PA-10000605,Xerox 1950,Office Supplies,Paper
1632,TEC-PH-10004345,Cisco SPA 502G IP Phone,Technology,Phones
1633,OFF-AR-10003958,Newell 337,Office Supplies,Art
1634,TEC-AC-10001714,Logitech MX Performance Wireless Mouse,Technology,Accessories
1635,TEC-PH-10004080,Avaya 5410 Digital phone,Technology,Phones
1636,TEC-AC-10000420,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,Technology,Accessories
1637,TEC-PH-10000148,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones
1638,FUR-FU-10003374,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings
1639,TEC-AC-10003027,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories
1640,OFF-AR-10003477,4009 Highlighters,Office Supplies,Art
1641,OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",Office Supplies,Art
1642,OFF-PA-10000007,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",Office Supplies,Paper
1643,FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,Furniture,Tables
1644,TEC-PH-10004241,Nokia Lumia 1020,Technology,Phones
1645,OFF-PA-10002764,Easy-staple paper,Office Supplies,Paper
1646,FUR-FU-10003601,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Furnishings
1647,TEC-PH-10001448,Anker Astro 15000mAh USB Portable Charger,Technology,Phones
1648,FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs
1649,OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,Office Supplies,Appliances
1650,FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings
1651,TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,Technology,Phones
1652,FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Furniture,Tables
1653,OFF-PA-10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper
1654,OFF-AR-10003727,Berol Giant Pencil Sharpener,Office Supplies,Art
1655,TEC-PH-10002365,Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S,Technology,Phones
1656,TEC-MA-10000984,Okidata MB760 Printer,Technology,Machines
1657,OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper
1658,OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,Office Supplies,Appliances
1659,OFF-BI-10004318,Ibico EB-19 Dual Function Manual Binding System,Office Supplies,Binders
1660,TEC-AC-10004855,V7 USB Numeric Keypad,Technology,Accessories
1661,FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases
1662,TEC-PH-10000004,Belkin iPhone and iPad Lightning Cable,Technology,Phones
1663,OFF-AR-10004956,Newell 33,Office Supplies,Art
1664,OFF-BI-10004465,Avery Durable Slant Ring Binders,Office Supplies,Binders
1665,OFF-PA-10001994,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",Office Supplies,Paper
1666,FUR-FU-10003731,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Furniture,Furnishings
1667,TEC-PH-10000141,Clearsounds A400,Technology,Phones
1668,OFF-AR-10004974,Newell 342,Office Supplies,Art
1669,OFF-LA-10001297,Avery 473,Office Supplies,Labels
1670,OFF-SU-10000946,Staple remover,Office Supplies,Supplies
1671,OFF-PA-10004243,Xerox 1939,Office Supplies,Paper
1672,OFF-ST-10001627,Eldon Jumbo ProFile Portable File Boxes Graphite/Black,Office Supplies,Storage
1673,FUR-FU-10002597,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,Furnishings
1674,OFF-EN-10002312,#10 Self-Seal White Envelopes,Office Supplies,Envelopes
1675,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,Office Supplies,Envelopes
1676,FUR-BO-10001798,Bush Somerset Collection Bookcase,Furniture,Bookcases
1677,OFF-BI-10000831,Storex Flexible Poly Binders with Double Pockets,Office Supplies,Binders
1678,OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper
1679,OFF-BI-10002414,GBC ProClick Spines for 32-Hole Punch,Office Supplies,Binders
1680,OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",Office Supplies,Art
1681,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Office Supplies,Binders
1682,OFF-PA-10004327,Xerox 1911,Office Supplies,Paper
1683,TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines
1684,FUR-BO-10003441,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases
1685,FUR-FU-10000206,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings
1686,FUR-FU-10003798,"Ultra Door Kickplate, 8""H x 34""W",Furniture,Furnishings
1687,OFF-SU-10003505,Premier Electric Letter Opener,Office Supplies,Supplies
1688,OFF-PA-10002421,Embossed Ink Jet Note Cards,Office Supplies,Paper
1689,OFF-PA-10002666,Southworth 25% Cotton Linen-Finish Paper & Envelopes,Office Supplies,Paper
1690,OFF-LA-10004345,Avery 493,Office Supplies,Labels
1691,OFF-LA-10000973,Avery 502,Office Supplies,Labels
1692,OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,Storage
1693,OFF-LA-10000081,Avery 496,Office Supplies,Labels
1694,TEC-MA-10003589,Cisco 8961 IP Phone Charcoal,Technology,Machines
1695,FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables
1696,OFF-PA-10001001,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper
1697,FUR-FU-10001617,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",Furniture,Furnishings
1698,OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances
1699,OFF-AR-10000462,Sanford Pocket Accent Highlighters,Office Supplies,Art
1700,OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper
1701,TEC-AC-10000991,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories
1702,OFF-EN-10001535,Grip Seal Envelopes,Office Supplies,Envelopes
1703,OFF-EN-10001141,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",Office Supplies,Envelopes
1704,TEC-AC-10004518,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories
1705,OFF-PA-10000697,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper
1706,OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders
1707,OFF-PA-10000565,Easy-staple paper,Office Supplies,Paper
1708,TEC-MA-10000112,Panasonic KX MB2061 Multifunction Printer,Technology,Machines
1709,TEC-PH-10001918,Nortel Business Series Terminal T7208 Digital phone,Technology,Phones
1710,TEC-CO-10004722,Canon imageCLASS 2200 Advanced Copier,Technology,Copiers
1711,OFF-AR-10001860,BIC Liqua Brite Liner,Office Supplies,Art
1712,FUR-FU-10000755,Eldon Expressions Mahogany Wood Desk Collection,Furniture,Furnishings
1713,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,Paper
1714,TEC-AC-10000580,Logitech G13 Programmable Gameboard with LCD Display,Technology,Accessories
1715,FUR-FU-10001379,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings
1716,TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines
1717,OFF-PA-10000210,Xerox Blank Computer Paper,Office Supplies,Paper
1718,OFF-PA-10001534,Xerox 230,Office Supplies,Paper
1719,FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables
1720,TEC-MA-10002178,Cisco CP-7937G Unified IP Conference Station Phone,Technology,Machines
1721,OFF-PA-10000232,Xerox 1975,Office Supplies,Paper
1722,OFF-PA-10000241,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",Office Supplies,Paper
1723,TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Technology,Machines
1724,TEC-MA-10003493,Penpower WorldCard Pro Card Scanner,Technology,Machines
1725,OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances
1726,OFF-PA-10001745,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",Office Supplies,Paper
1727,OFF-FA-10004076,Translucent Push Pins by OIC,Office Supplies,Fasteners
1728,FUR-FU-10003919,Eldon Executive Woodline II Cherry Finish Desk Accessories,Furniture,Furnishings
1729,FUR-FU-10003976,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",Furniture,Furnishings
1730,TEC-AC-10003133,Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive,Technology,Accessories
1731,OFF-AR-10003986,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art
1732,OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances
1733,TEC-PH-10002824,Jabra SPEAK 410 Multidevice Speakerphone,Technology,Phones
1734,TEC-MA-10000904,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Technology,Machines
1735,TEC-PH-10003437,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Technology,Phones
1736,OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies
1737,OFF-PA-10001461,HP Office Paper (20Lb. and 87 Bright),Office Supplies,Paper
1738,FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",Furniture,Furnishings
1739,TEC-AC-10004595,First Data TMFD35 PIN Pad,Technology,Accessories
1740,OFF-ST-10002292,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",Office Supplies,Storage
1741,TEC-PH-10001924,iHome FM Clock Radio with Lightning Dock,Technology,Phones
1742,OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art
1743,OFF-AR-10001216,Newell 339,Office Supplies,Art
1744,FUR-FU-10003806,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings
1745,OFF-LA-10003663,Avery 498,Office Supplies,Labels
1746,FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Furniture,Tables
1747,TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories
1748,OFF-LA-10002034,Avery 478,Office Supplies,Labels
1749,OFF-PA-10000551,Array Memo Cubes,Office Supplies,Paper
1750,OFF-PA-10004911,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",Office Supplies,Paper
1751,OFF-LA-10003537,Avery 515,Office Supplies,Labels
1752,OFF-FA-10002983,Advantus SlideClip Paper Clips,Office Supplies,Fasteners
1753,TEC-PH-10003442,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones
1754,OFF-LA-10002473,Avery 484,Office Supplies,Labels
1755,OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,Office Supplies,Appliances
1756,TEC-MA-10003230,Okidata C610n Printer,Technology,Machines
1757,FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases
1758,FUR-FU-10000260,"6"" Cubicle Wall Clock, Black",Furniture,Furnishings
1759,OFF-SU-10002503,Acme Preferred Stainless Steel Scissors,Office Supplies,Supplies
1760,OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper
1761,TEC-PH-10002447,AT&T CL83451 4-Handset Telephone,Technology,Phones
1762,OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,Office Supplies,Storage
1763,FUR-FU-10003664,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",Furniture,Furnishings
1764,OFF-PA-10003651,Xerox 1968,Office Supplies,Paper
1765,TEC-MA-10004458,Lexmark X 9575 Professional All-in-One Color Printer,Technology,Machines
1766,OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies
1767,TEC-PH-10004071,PayAnywhere Card Reader,Technology,Phones
1768,FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",Furniture,Furnishings
1769,OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances
1770,OFF-PA-10004735,Xerox 1905,Office Supplies,Paper
1771,OFF-AR-10000255,Newell 328,Office Supplies,Art
1772,OFF-ST-10000136,Letter Size File,Office Supplies,Storage
1773,TEC-MA-10001695,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines
1774,OFF-ST-10000676,Fellowes Econo/Stor Drawers,Office Supplies,Storage
1775,FUR-BO-10001567,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,Bookcases
1776,FUR-CH-10003606,SAFCO Folding Chair Trolley,Furniture,Chairs
1777,OFF-PA-10000740,Xerox 1982,Office Supplies,Paper
1778,FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings
1779,TEC-MA-10003337,Okidata B401 Printer,Technology,Machines
1780,TEC-AC-10004001,Logitech Wireless Headset H600 Over-The-Head Design,Technology,Accessories
1781,TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Technology,Accessories
1782,OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,Office Supplies,Appliances
1783,OFF-AR-10001227,Newell 338,Office Supplies,Art
1784,FUR-FU-10001934,Magnifier Swing Arm Lamp,Furniture,Furnishings
1785,TEC-PH-10002114,Xiaomi Mi3,Technology,Phones
1786,TEC-PH-10004536,Avaya 5420 Digital phone,Technology,Phones
1787,TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,Technology,Machines
1788,FUR-BO-10001619,O'Sullivan Cherrywood Estates Traditional Bookcase,Furniture,Bookcases
1789,OFF-FA-10001754,Stockwell Gold Paper Clips,Office Supplies,Fasteners
1790,TEC-AC-10000926,NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories
1791,TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,Machines
1792,TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Technology,Machines
1793,OFF-PA-10001246,Xerox 215,Office Supplies,Paper
1794,TEC-PH-10002483,Motorola Moto X,Technology,Phones
1795,OFF-ST-10003324,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage
1796,OFF-AR-10000246,Newell 318,Office Supplies,Art
1797,OFF-LA-10001404,Avery 517,Office Supplies,Labels
1798,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances
1799,OFF-PA-10004438,Xerox 1907,Office Supplies,Paper
1800,OFF-PA-10002552,Xerox 1958,Office Supplies,Paper
1801,FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",Furniture,Furnishings
1802,OFF-PA-10003673,Strathmore Photo Mount Cards,Office Supplies,Paper
1803,TEC-PH-10002645,LG G2,Technology,Phones
1804,OFF-AP-10000027,Hoover Commercial SteamVac,Office Supplies,Appliances
1805,TEC-MA-10002981,I.R.I.S IRISCard Anywhere 5 Card Scanner,Technology,Machines
1806,TEC-CO-10003236,Canon Image Class D660 Copier,Technology,Copiers
1807,TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines
1808,TEC-AC-10001114,Microsoft Wireless Mobile Mouse 4000,Technology,Accessories
1809,OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,Appliances
1810,OFF-AR-10000799,Col-Erase Pencils with Erasers,Office Supplies,Art
1811,OFF-PA-10002741,Xerox 1980,Office Supplies,Paper
1812,FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings
1813,OFF-PA-10000859,Unpadded Memo Slips,Office Supplies,Paper
1814,TEC-PH-10004006,Panasonic KX - TS880B Telephone,Technology,Phones
1815,OFF-EN-10004206,Multimedia Mailers,Office Supplies,Envelopes
1816,OFF-LA-10004055,Color-Coded Legal Exhibit Labels,Office Supplies,Labels
1817,OFF-PA-10001281,Computer Printout Paper with Letter-Trim Fine Perforations,Office Supplies,Paper
1818,OFF-AR-10000422,Pencil and Crayon Sharpener,Office Supplies,Art
1819,OFF-AR-10002280,Staples in misc. colors,Office Supplies,Art
1820,OFF-LA-10003388,Avery 5,Office Supplies,Labels
1821,OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes
1822,OFF-PA-10002333,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",Office Supplies,Paper
1823,OFF-ST-10004835,Plastic Stacking Crates & Casters,Office Supplies,Storage
1824,TEC-PH-10004389,Nokia Lumia 925,Technology,Phones
1825,OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art
1826,OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances
1827,TEC-AC-10002380,Sony 8GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories
1828,TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Technology,Machines
1829,OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,Office Supplies,Appliances
1830,TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines
1831,OFF-AR-10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art
1832,OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Office Supplies,Appliances
1833,TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories
1834,TEC-MA-10003673,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines
1835,TEC-MA-10003674,Hewlett-Packard Deskjet 5550 Printer,Technology,Machines
1836,OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",Office Supplies,Art
1837,OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper
1838,OFF-PA-10003729,Xerox 1998,Office Supplies,Paper
1839,FUR-CH-10002317,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs
1840,OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders
1841,TEC-AC-10004666,Maxell iVDR EX 500GB Cartridge,Technology,Accessories
1842,OFF-PA-10003424,"""While you Were Out"" Message Book, One Form per Page",Office Supplies,Paper
1843,FUR-BO-10000112,"Bush Birmingham Collection Bookcase, Dark Cherry",Furniture,Bookcases
1844,TEC-PH-10000127,iOttie XL Car Mount,Technology,Phones
1845,FUR-BO-10003404,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",Furniture,Bookcases
1846,OFF-PA-10002001,Xerox 1984,Office Supplies,Paper
1847,TEC-MA-10004626,Lexmark 20R1285 X6650 Wireless All-in-One Printer,Technology,Machines
1848,OFF-PA-10000673,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",Office Supplies,Paper
1849,OFF-AR-10003896,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Office Supplies,Art
1850,TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines
1851,TEC-MA-10003066,Wasp CCD Handheld Bar Code Reader,Technology,Machines
1852,OFF-AR-10004790,Staples in misc. colors,Office Supplies,Art
1853,OFF-PA-10003919,Xerox 1989,Office Supplies,Paper
1854,OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,Office Supplies,Art
1855,OFF-PA-10003739,Xerox 1969,Office Supplies,Paper
1856,TEC-MA-10004125,Cubify CubeX 3D Printer Triple Head Print,Technology,Machines
1857,OFF-ST-10001414,Decoflex Hanging Personal Folder File,Office Supplies,Storage
1858,OFF-PA-10002558,Xerox 1938,Office Supplies,Paper
1859,OFF-PA-10000308,Xerox 1901,Office Supplies,Paper
1860,TEC-PH-10001468,Panasonic Business Telephones KX-T7736,Technology,Phones
1861,TEC-MA-10001856,Okidata C610n Printer,Technology,Machines
1862,FUR-BO-10002206,"Bush Saratoga Collection 5-Shelf Bookcase, Hanover Cherry, *Special Order",Furniture,Bookcases
